happy,sad,angry,fear,neutral,surprise,disgust,label
7.6923076923076925,3.8461538461538463,57.692307692307686,0.0,30.76923076923077,0.0,0.0,Negative
3.8461538461538463,3.8461538461538463,0.0,0.0,92.3076923076923,0.0,0.0,Negative
75.0,4.166666666666666,0.0,0.0,20.833333333333336,0.0,0.0,Little Positive
0.0,14.814814814814813,0.0,0.0,85.18518518518519,0.0,0.0,Negative
25.925925925925924,0.0,44.44444444444444,0.0,29.629629629629626,0.0,0.0,Negative
11.11111111111111,0.0,88.88888888888889,0.0,0.0,0.0,0.0,Negative
0.0,4.3478260869565215,52.17391304347826,0.0,43.47826086956522,0.0,0.0,Negative
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Negative
0.0,14.285714285714285,0.0,0.0,85.71428571428571,0.0,0.0,Negative
0.0,14.814814814814813,0.0,0.0,85.18518518518519,0.0,0.0,Negative
4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,86.95652173913044,0.0,0.0,Negative
78.94736842105263,0.0,0.0,0.0,21.052631578947366,0.0,0.0,Little Positive
0.0,7.6923076923076925,0.0,0.0,92.3076923076923,0.0,0.0,Negative
12.5,37.5,20.833333333333336,0.0,29.166666666666668,0.0,0.0,Negative
4.3478260869565215,0.0,39.130434782608695,0.0,56.52173913043478,0.0,0.0,Negative
15.789473684210526,21.052631578947366,0.0,5.263157894736842,57.89473684210527,0.0,0.0,Negative
25.0,0.0,0.0,0.0,75.0,0.0,0.0,Negative
12.5,20.833333333333336,0.0,0.0,66.66666666666666,0.0,0.0,Negative
4.0,4.0,32.0,0.0,60.0,0.0,0.0,Negative
69.23076923076923,19.230769230769234,0.0,0.0,11.538461538461538,0.0,0.0,Little Positive
68.18181818181817,18.181818181818183,0.0,0.0,13.636363636363635,0.0,0.0,Little Positive
5.88235294117647,52.94117647058824,0.0,0.0,41.17647058823529,0.0,0.0,Negative
9.090909090909092,54.54545454545454,27.27272727272727,0.0,9.090909090909092,0.0,0.0,Negative
47.82608695652174,21.73913043478261,0.0,0.0,30.434782608695656,0.0,0.0,Negative
32.0,36.0,0.0,0.0,32.0,0.0,0.0,Negative
0.0,73.91304347826086,13.043478260869565,0.0,13.043478260869565,0.0,0.0,Negative
0.0,85.71428571428571,10.714285714285714,0.0,3.571428571428571,0.0,0.0,Negative
0.0,53.57142857142857,21.428571428571427,0.0,25.0,0.0,0.0,Negative
0.0,53.57142857142857,21.428571428571427,0.0,25.0,0.0,0.0,Negative
21.428571428571427,0.0,0.0,0.0,78.57142857142857,0.0,0.0,Little Positive
32.142857142857146,0.0,0.0,0.0,67.85714285714286,0.0,0.0,Negative
3.571428571428571,0.0,0.0,0.0,85.71428571428571,10.714285714285714,0.0,Little Positive
30.0,0.0,0.0,0.0,70.0,0.0,0.0,Negative
51.85185185185185,0.0,0.0,3.7037037037037033,44.44444444444444,0.0,0.0,Negative
3.7037037037037033,0.0,0.0,25.925925925925924,44.44444444444444,25.925925925925924,0.0,Negative
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
42.30769230769231,0.0,0.0,0.0,57.692307692307686,0.0,0.0,Positive
65.38461538461539,0.0,0.0,0.0,34.61538461538461,0.0,0.0,Positive
23.076923076923077,0.0,0.0,0.0,76.92307692307693,0.0,0.0,Positive
40.0,0.0,0.0,0.0,60.0,0.0,0.0,Positive
24.0,4.0,0.0,0.0,72.0,0.0,0.0,Positive
0.0,0.0,0.0,3.3333333333333335,26.666666666666668,70.0,0.0,Positive
7.6923076923076925,0.0,0.0,11.538461538461538,61.53846153846154,19.230769230769234,0.0,Positive
21.428571428571427,0.0,0.0,0.0,78.57142857142857,0.0,0.0,Positive
